OrderID,OrderDate,ProductID,CustomerID,StoreID,Quantity,UnitPrice,Discount,TotalSales,Cost,Profit,Year,Month,Day
O104527,2024-07-15,P0069,C00695,S005,2,85.27,0.0,170.54,131.72,38.82,2024,7,15
O107389,2024-07-15,P0066,C00037,S008,2,105.53,0.0,211.06,117.54,93.52,2024,7,15
O109582,2024-07-15,P0054,C00989,S008,1,42.97,0.2,34.38,29.12,5.26,2024,7,15
O101573,2024-07-15,P0073,C00042,S004,1,36.7,0.0,36.7,18.22,18.48,2024,7,15
O109641,2024-07-15,P0038,C00482,S010,1,42.19,0.0,42.19,29.31,12.88,2024,7,15
O107139,2024-07-15,P0033,C00562,S012,1,47.81,0.0,47.81,31.21,16.6,2024,7,15
O108714,2024-07-15,P0023,C00035,S002,1,818.22,0.0,818.22,630.15,188.07,2024,7,15
O100916,2024-07-15,P0082,C00977,S005,2,28.43,0.0,56.86,43.46,13.4,2024,7,15
O109193,2024-07-15,P0061,C01021,S004,1,86.94,0.2,69.55,46.4,23.15,2024,7,15
O101441,2024-07-15,P0045,C00784,S007,1,131.19,0.0,131.19,106.88,24.31,2024,7,15
O104223,2024-07-16,P0080,C00946,S011,1,20.59,0.1,18.53,13.94,4.59,2024,7,16
O101133,2024-07-16,P0098,C00199,S004,4,37.83,0.0,151.32,116.0,35.32,2024,7,16
O111318,2024-07-16,P0048,C01076,S006,1,113.33,0.0,113.33,82.55,30.78,2024,7,16
O111030,2024-07-16,P0089,C00446,S007,1,39.28,0.15,33.39,18.15,15.24,2024,7,16
O102536,2024-07-16,P0038,C01064,S005,1,42.19,0.05,40.08,29.31,10.77,2024,7,16
O102321,2024-07-16,P0029,C00617,S001,1,93.75,0.0,93.75,68.76,24.99,2024,7,16
O110196,2024-07-16,P0065,C00439,S003,2,776.21,0.05,1474.8,771.08,703.72,2024,7,16
O110689,2024-07-16,P0100,C00484,S006,2,142.46,0.15,242.18,182.28,59.9,2024,7,16
O108160,2024-07-16,P0050,C01086,S011,1,9.87,0.05,9.38,4.74,4.64,2024,7,16
O106795,2024-07-16,P0027,C00972,S005,1,55.97,0.1,50.37,29.57,20.8,2024,7,16
O110192,2024-07-17,P0087,C01122,S005,5,463.9,0.0,2319.5,1268.25,1051.25,2024,7,17
O103527,2024-07-17,P0012,C00068,S011,3,88.36,0.1,238.57,188.7,49.87,2024,7,17
O101782,2024-07-17,P0059,C01160,S006,1,10.64,0.0,10.64,7.7,2.94,2024,7,17
O108703,2024-07-17,P0090,C00846,S010,3,575.16,0.05,1639.21,1127.19,512.02,2024,7,17
O108435,2024-07-17,P0030,C00539,S008,1,41.4,0.1,37.26,25.21,12.05,2024,7,17
O108346,2024-07-17,P0028,C01132,S012,1,453.33,0.0,453.33,253.96,199.37,2024,7,17
O102065,2024-07-17,P0097,C00907,S001,3,8.15,0.0,24.45,16.47,7.98,2024,7,17
O105907,2024-07-17,P0100,C00278,S011,1,142.46,0.1,128.21,91.14,37.07,2024,7,17
O111330,2024-07-17,P0028,C00698,S001,2,453.33,0.0,906.66,507.92,398.74,2024,7,17
O109457,2024-07-17,P0020,C00411,S005,1,30.45,0.05,28.93,20.59,8.34,2024,7,17
O102230,2024-07-17,P0045,C00055,S008,1,131.19,0.0,131.19,106.88,24.31,2024,7,17
O109165,2024-07-17,P0026,C00058,S004,1,325.3,0.05,309.03,181.38,127.65,2024,7,17
O105571,2024-07-17,P0084,C00617,S001,5,17.53,0.1,78.89,70.55,8.34,2024,7,17
O106815,2024-07-17,P0095,C00242,S011,2,118.84,0.0,237.68,156.34,81.34,2024,7,17
O100621,2024-07-17,P0097,C01124,S008,1,8.15,0.0,8.15,5.49,2.66,2024,7,17
O109157,2024-07-17,P0089,C00470,S007,1,39.28,0.0,39.28,18.15,21.13,2024,7,17
O111181,2024-07-17,P0043,C00497,S005,2,11.09,0.0,22.18,11.62,10.56,2024,7,17
O111150,2024-07-17,P0086,C01129,S003,4,310.61,0.2,993.95,638.76,355.19,2024,7,17
O101856,2024-07-18,P0042,C00405,S011,3,9.86,0.0,29.58,18.69,10.89,2024,7,18
O109537,2024-07-18,P0100,C00597,S010,1,142.46,0.0,142.46,91.14,51.32,2024,7,18
O110402,2024-07-18,P0100,C01107,S004,1,142.46,0.0,142.46,91.14,51.32,2024,7,18
O107773,2024-07-18,P0041,C00420,S007,3,246.7,0.0,740.1,404.19,335.91,2024,7,18
O105449,2024-07-18,P0016,C00638,S005,2,547.4,0.1,985.32,794.82,190.5,2024,7,18
O107934,2024-07-18,P0004,C00962,S009,2,29.55,0.2,47.28,28.96,18.32,2024,7,18
O104187,2024-07-18,P0054,C00643,S005,1,42.97,0.1,38.67,29.12,9.55,2024,7,18
O102571,2024-07-18,P0061,C00200,S005,1,86.94,0.0,86.94,46.4,40.54,2024,7,18
O104281,2024-07-18,P0019,C01104,S001,2,138.62,0.0,277.24,136.3,140.94,2024,7,18
O110131,2024-07-18,P0063,C00862,S003,2,112.94,0.0,225.88,181.38,44.5,2024,7,18
O102693,2024-07-18,P0014,C00453,S011,1,13.14,0.0,13.14,6.13,7.01,2024,7,18
O101868,2024-07-18,P0025,C00096,S003,1,18.6,0.0,18.6,14.09,4.51,2024,7,18
O107163,2024-07-18,P0034,C00005,S009,1,84.19,0.0,84.19,69.04,15.15,2024,7,18
O108643,2024-07-18,P0018,C00296,S010,1,34.43,0.0,34.43,26.49,7.94,2024,7,18
O103238,2024-07-18,P0044,C01040,S004,2,136.64,0.1,245.95,231.36,14.59,2024,7,18
O103047,2024-07-18,P0070,C01170,S005,1,27.07,0.0,27.07,14.25,12.82,2024,7,18
O104424,2024-07-18,P0080,C01120,S009,1,20.59,0.05,19.56,13.94,5.62,2024,7,18
O102348,2024-07-18,P0073,C00961,S005,3,36.7,0.0,110.1,54.66,55.44,2024,7,18
O100705,2024-07-19,P0083,C00826,S005,1,85.03,0.05,80.78,44.79,35.99,2024,7,19
O107848,2024-07-19,P0067,C01124,S011,1,5.57,0.0,5.57,3.25,2.32,2024,7,19
O104213,2024-07-19,P0093,C01174,S007,1,13.08,0.0,13.08,9.16,3.92,2024,7,19
O109845,2024-07-19,P0027,C00198,S008,1,55.97,0.05,53.17,29.57,23.6,2024,7,19
O102292,2024-07-19,P0096,C00322,S008,1,63.84,0.1,57.46,35.05,22.41,2024,7,19
O102188,2024-07-19,P0027,C00862,S005,1,55.97,0.05,53.17,29.57,23.6,2024,7,19
O110680,2024-07-19,P0032,C00343,S003,1,62.15,0.0,62.15,45.29,16.86,2024,7,19
O101773,2024-07-19,P0030,C00017,S010,1,41.4,0.15,35.19,25.21,9.98,2024,7,19
O108824,2024-07-19,P0082,C00567,S010,2,28.43,0.0,56.86,43.46,13.4,2024,7,19
O110201,2024-07-19,P0091,C01163,S011,2,35.24,0.05,66.96,37.34,29.62,2024,7,19
O105979,2024-07-19,P0068,C00298,S009,1,100.31,0.05,95.29,81.38,13.91,2024,7,19
O100247,2024-07-19,P0010,C00991,S009,1,14.81,0.0,14.81,12.15,2.66,2024,7,19
O108340,2024-07-19,P0077,C00715,S008,1,130.07,0.1,117.06,107.65,9.41,2024,7,19
O110818,2024-07-19,P0029,C00263,S005,3,93.75,0.0,281.25,206.28,74.97,2024,7,19
O111017,2024-07-19,P0095,C00680,S010,2,118.84,0.0,237.68,156.34,81.34,2024,7,19
O104710,2024-07-19,P0095,C00206,S006,1,118.84,0.0,118.84,78.17,40.67,2024,7,19
O109219,2024-07-19,P0074,C00226,S008,1,106.15,0.1,95.54,69.24,26.3,2024,7,19
O106201,2024-07-19,P0012,C00667,S001,1,88.36,0.0,88.36,62.9,25.46,2024,7,19
O109990,2024-07-19,P0006,C00099,S008,2,74.01,0.0,148.02,86.16,61.86,2024,7,19
O107963,2024-07-19,P0081,C00899,S004,2,143.09,0.05,271.87,220.0,51.87,2024,7,19
O111229,2024-07-19,P0028,C00238,S001,1,453.33,0.0,453.33,253.96,199.37,2024,7,19
O104305,2024-07-20,P0012,C00216,S004,1,88.36,0.1,79.52,62.9,16.62,2024,7,20
O104907,2024-07-20,P0036,C00654,S010,1,15.34,0.0,15.34,8.29,7.05,2024,7,20
O109123,2024-07-20,P0073,C00374,S002,3,36.7,0.0,110.1,54.66,55.44,2024,7,20
O100084,2024-07-20,P0007,C00474,S012,1,99.07,0.0,99.07,74.71,24.36,2024,7,20
O109363,2024-07-20,P0071,C00757,S003,1,9.68,0.0,9.68,7.38,2.3,2024,7,20
O106823,2024-07-20,P0081,C00101,S010,1,143.09,0.0,143.09,110.0,33.09,2024,7,20
O106179,2024-07-20,P0005,C00048,S005,1,15.5,0.0,15.5,12.07,3.43,2024,7,20
O104362,2024-07-20,P0054,C00897,S004,1,42.97,0.0,42.97,29.12,13.85,2024,7,20
O110130,2024-07-20,P0095,C00957,S001,1,118.84,0.0,118.84,78.17,40.67,2024,7,20
O103115,2024-07-20,P0047,C01094,S001,1,125.46,0.05,119.19,59.9,59.29,2024,7,20
O104926,2024-07-20,P0094,C00872,S001,1,21.21,0.0,21.21,12.17,9.04,2024,7,20
O109224,2024-07-20,P0100,C00510,S006,2,142.46,0.05,270.67,182.28,88.39,2024,7,20
O100877,2024-07-20,P0060,C00386,S003,1,80.71,0.05,76.67,51.25,25.42,2024,7,20
O101177,2024-07-20,P0073,C00301,S003,2,36.7,0.0,73.4,36.44,36.96,2024,7,20
O109407,2024-07-20,P0001,C00938,S010,1,132.87,0.05,126.23,107.4,18.83,2024,7,20
O108987,2024-07-20,P0100,C01112,S008,1,142.46,0.05,135.34,91.14,44.2,2024,7,20
O103008,2024-07-20,P0026,C00980,S009,3,325.3,0.05,927.1,544.14,382.96,2024,7,20
O111688,2024-07-20,P0008,C01111,S011,2,22.28,0.0,44.56,22.28,22.28,2024,7,20
O100770,2024-07-20,P0012,C00932,S010,3,88.36,0.1,238.57,188.7,49.87,2024,7,20
O104452,2024-07-20,P0082,C00150,S005,1,28.43,0.1,25.59,21.73,3.86,2024,7,20
O103802,2024-07-21,P0070,C00180,S012,1,27.07,0.0,27.07,14.25,12.82,2024,7,21
O102635,2024-07-21,P0071,C00527,S003,1,9.68,0.0,9.68,7.38,2.3,2024,7,21
O107206,2024-07-21,P0046,C00613,S012,2,69.45,0.0,138.9,85.16,53.74,2024,7,21
O107394,2024-07-21,P0024,C00972,S012,1,722.65,0.0,722.65,423.58,299.07,2024,7,21
O110440,2024-07-21,P0068,C00297,S007,1,100.31,0.0,100.31,81.38,18.93,2024,7,21
O100518,2024-07-21,P0084,C00961,S001,2,17.53,0.0,35.06,28.22,6.84,2024,7,21
O101923,2024-07-21,P0041,C01078,S009,1,246.7,0.1,222.03,134.73,87.3,2024,7,21
O100094,2024-07-21,P0004,C01033,S001,1,29.55,0.0,29.55,14.48,15.07,2024,7,21
O104601,2024-07-21,P0013,C01101,S007,1,45.23,0.15,38.45,24.82,13.63,2024,7,21
O111171,2024-07-21,P0098,C00038,S003,1,37.83,0.05,35.94,29.0,6.94,2024,7,21
O100099,2024-07-22,P0097,C00499,S001,3,8.15,0.15,20.78,16.47,4.31,2024,7,22
O108225,2024-07-22,P0018,C00077,S003,2,34.43,0.05,65.42,52.98,12.44,2024,7,22
O100499,2024-07-22,P0046,C01183,S002,2,69.45,0.05,131.96,85.16,46.8,2024,7,22
O107580,2024-07-22,P0081,C00725,S011,1,143.09,0.05,135.94,110.0,25.94,2024,7,22
O109672,2024-07-22,P0062,C00255,S010,2,39.06,0.0,78.12,35.7,42.42,2024,7,22
O100117,2024-07-22,P0011,C00974,S002,1,713.82,0.0,713.82,451.83,261.99,2024,7,22
O105065,2024-07-22,P0087,C00176,S008,2,463.9,0.0,927.8,507.3,420.5,2024,7,22
O108318,2024-07-22,P0060,C00801,S006,1,80.71,0.0,80.71,51.25,29.46,2024,7,22
O105563,2024-07-22,P0018,C01054,S005,1,34.43,0.05,32.71,26.49,6.22,2024,7,22
O101718,2024-07-22,P0051,C00545,S011,1,32.14,0.15,27.32,16.02,11.3,2024,7,22
O111443,2024-07-22,P0061,C00788,S012,1,86.94,0.15,73.9,46.4,27.5,2024,7,22
O110619,2024-07-22,P0076,C00593,S004,1,301.81,0.05,286.72,247.89,38.83,2024,7,22
O107162,2024-07-23,P0064,C00951,S007,2,12.06,0.0,24.12,10.96,13.16,2024,7,23
O103382,2024-07-23,P0066,C00265,S011,1,105.53,0.05,100.25,58.77,41.48,2024,7,23
O100151,2024-07-23,P0075,C01035,S010,2,10.1,0.15,17.17,14.98,2.19,2024,7,23
O105888,2024-07-23,P0084,C00571,S005,1,17.53,0.0,17.53,14.11,3.42,2024,7,23
O101699,2024-07-23,P0019,C00085,S011,1,138.62,0.0,138.62,68.15,70.47,2024,7,23
O100185,2024-07-23,P0047,C00548,S011,1,125.46,0.0,125.46,59.9,65.56,2024,7,23
O106880,2024-07-23,P0038,C01187,S005,3,42.19,0.0,126.57,87.93,38.64,2024,7,23
O104416,2024-07-23,P0097,C00622,S006,1,8.15,0.1,7.34,5.49,1.85,2024,7,23
O110941,2024-07-23,P0056,C00893,S003,2,20.73,0.0,41.46,33.5,7.96,2024,7,23
O110848,2024-07-23,P0001,C01050,S007,3,132.87,0.0,398.61,322.2,76.41,2024,7,23
O110427,2024-07-23,P0026,C00289,S012,2,325.3,0.1,585.54,362.76,222.78,2024,7,23
O103086,2024-07-23,P0085,C00396,S010,5,34.17,0.0,170.85,137.5,33.35,2024,7,23
O110553,2024-07-23,P0041,C00965,S012,3,246.7,0.1,666.09,404.19,261.9,2024,7,23
O104068,2024-07-23,P0064,C00082,S001,1,12.06,0.0,12.06,5.48,6.58,2024,7,23
O108462,2024-07-23,P0077,C01051,S002,3,130.07,0.0,390.21,322.95,67.26,2024,7,23
O111956,2024-07-24,P0098,C00186,S002,1,37.83,0.15,32.16,29.0,3.16,2024,7,24
O107643,2024-07-24,P0023,C00499,S003,1,818.22,0.0,818.22,630.15,188.07,2024,7,24
O111652,2024-07-24,P0003,C01019,S007,1,44.76,0.0,44.76,33.14,11.62,2024,7,24
O106426,2024-07-24,P0026,C00937,S006,2,325.3,0.0,650.6,362.76,287.84,2024,7,24
O108916,2024-07-24,P0032,C00603,S011,4,62.15,0.0,248.6,181.16,67.44,2024,7,24
O108942,2024-07-24,P0092,C00778,S003,1,41.48,0.0,41.48,25.41,16.07,2024,7,24
O110096,2024-07-24,P0010,C00599,S010,1,14.81,0.0,14.81,12.15,2.66,2024,7,24
O107326,2024-07-24,P0005,C00188,S006,2,15.5,0.0,31.0,24.14,6.86,2024,7,24
O104621,2024-07-24,P0056,C00134,S007,1,20.73,0.2,16.58,16.75,-0.17,2024,7,24
O108581,2024-07-24,P0019,C00662,S006,5,138.62,0.2,554.48,340.75,213.73,2024,7,24
O100718,2024-07-25,P0041,C00135,S005,10,246.7,0.1,2220.3,1347.3,873.0,2024,7,25
O106368,2024-07-25,P0048,C00678,S005,1,113.33,0.05,107.66,82.55,25.11,2024,7,25
O111274,2024-07-25,P0031,C00470,S002,1,104.43,0.1,93.99,64.18,29.81,2024,7,25
O107060,2024-07-25,P0096,C00639,S008,1,63.84,0.05,60.65,35.05,25.6,2024,7,25
O102560,2024-07-25,P0091,C00097,S002,2,35.24,0.1,63.43,37.34,26.09,2024,7,25
O105840,2024-07-25,P0048,C00049,S004,1,113.33,0.0,113.33,82.55,30.78,2024,7,25
O103459,2024-07-25,P0065,C00013,S010,1,776.21,0.0,776.21,385.54,390.67,2024,7,25
O103734,2024-07-25,P0055,C01124,S010,4,24.74,0.15,84.12,69.92,14.2,2024,7,25
O105246,2024-07-25,P0081,C00818,S010,2,143.09,0.15,243.25,220.0,23.25,2024,7,25
O104799,2024-07-25,P0009,C00107,S002,1,8.02,0.1,7.22,6.09,1.13,2024,7,25
O104768,2024-07-25,P0018,C00616,S010,1,34.43,0.0,34.43,26.49,7.94,2024,7,25
O109640,2024-07-25,P0084,C00524,S006,2,17.53,0.0,35.06,28.22,6.84,2024,7,25
O111950,2024-07-25,P0073,C00442,S001,1,36.7,0.0,36.7,18.22,18.48,2024,7,25
O106481,2024-07-25,P0045,C00679,S005,2,131.19,0.0,262.38,213.76,48.62,2024,7,25
O110829,2024-07-25,P0099,C00042,S009,2,5.01,0.15,8.52,5.54,2.98,2024,7,25
O108407,2024-07-25,P0059,C00079,S007,1,10.64,0.0,10.64,7.7,2.94,2024,7,25
O102657,2024-07-26,P0041,C01085,S005,2,246.7,0.0,493.4,269.46,223.94,2024,7,26
O111855,2024-07-26,P0010,C00991,S011,1,14.81,0.0,14.81,12.15,2.66,2024,7,26
O103833,2024-07-26,P0062,C00342,S003,2,39.06,0.1,70.31,35.7,34.61,2024,7,26
O105150,2024-07-26,P0095,C01078,S002,3,118.84,0.05,338.69,234.51,104.18,2024,7,26
O104111,2024-07-26,P0094,C00091,S005,1,21.21,0.05,20.15,12.17,7.98,2024,7,26
O108626,2024-07-26,P0002,C00033,S001,1,130.95,0.1,117.85,100.06,17.79,2024,7,26
O100367,2024-07-26,P0002,C00456,S011,1,130.95,0.0,130.95,100.06,30.89,2024,7,26
O100446,2024-07-26,P0079,C00603,S009,4,120.53,0.0,482.12,372.4,109.72,2024,7,26
O107223,2024-07-26,P0092,C00588,S006,1,41.48,0.0,41.48,25.41,16.07,2024,7,26
O111268,2024-07-27,P0068,C00794,S010,2,100.31,0.2,160.5,162.76,-2.26,2024,7,27
O110659,2024-07-27,P0028,C00864,S009,3,453.33,0.0,1359.99,761.88,598.11,2024,7,27
O106369,2024-07-27,P0079,C00422,S003,2,120.53,0.1,216.95,186.2,30.75,2024,7,27
O105259,2024-07-27,P0060,C00960,S012,1,80.71,0.0,80.71,51.25,29.46,2024,7,27
O105219,2024-07-27,P0073,C00940,S005,2,36.7,0.15,62.39,36.44,25.95,2024,7,27
O105239,2024-07-27,P0034,C00274,S006,1,84.19,0.1,75.77,69.04,6.73,2024,7,27
O108951,2024-07-27,P0021,C00004,S006,1,25.8,0.05,24.51,12.57,11.94,2024,7,27
O107107,2024-07-27,P0020,C00671,S012,1,30.45,0.0,30.45,20.59,9.86,2024,7,27
O107105,2024-07-27,P0050,C00746,S005,1,9.87,0.1,8.88,4.74,4.14,2024,7,27
O109068,2024-07-27,P0061,C01086,S010,4,86.94,0.0,347.76,185.6,162.16,2024,7,27
O107221,2024-07-27,P0084,C00921,S002,1,17.53,0.0,17.53,14.11,3.42,2024,7,27
O100275,2024-07-27,P0077,C00693,S009,4,130.07,0.0,520.28,430.6,89.68,2024,7,27
O104559,2024-07-27,P0034,C00416,S012,4,84.19,0.2,269.41,276.16,-6.75,2024,7,27
O111844,2024-07-27,P0019,C00361,S010,1,138.62,0.0,138.62,68.15,70.47,2024,7,27
O102233,2024-07-27,P0034,C00609,S007,1,84.19,0.1,75.77,69.04,6.73,2024,7,27
O102834,2024-07-28,P0018,C00056,S004,1,34.43,0.0,34.43,26.49,7.94,2024,7,28
O111159,2024-07-28,P0013,C00378,S001,1,45.23,0.0,45.23,24.82,20.41,2024,7,28
O111303,2024-07-28,P0055,C00398,S004,1,24.74,0.15,21.03,17.48,3.55,2024,7,28
O103325,2024-07-28,P0100,C00473,S003,1,142.46,0.0,142.46,91.14,51.32,2024,7,28
O102937,2024-07-28,P0021,C01107,S001,4,25.8,0.05,98.04,50.28,47.76,2024,7,28
O109995,2024-07-28,P0040,C00266,S004,2,25.25,0.0,50.5,33.06,17.44,2024,7,28
O105366,2024-07-28,P0046,C00491,S011,1,69.45,0.0,69.45,42.58,26.87,2024,7,28
O106995,2024-07-28,P0062,C00277,S002,2,39.06,0.0,78.12,35.7,42.42,2024,7,28
O103764,2024-07-28,P0095,C00199,S007,3,118.84,0.2,285.22,234.51,50.71,2024,7,28
O111938,2024-07-28,P0070,C00831,S008,1,27.07,0.15,23.01,14.25,8.76,2024,7,28
O104989,2024-07-28,P0033,C01014,S005,1,47.81,0.0,47.81,31.21,16.6,2024,7,28
O105165,2024-07-28,P0013,C01193,S003,1,45.23,0.05,42.97,24.82,18.15,2024,7,28
O105864,2024-07-28,P0034,C00514,S007,1,84.19,0.0,84.19,69.04,15.15,2024,7,28
O110230,2024-07-28,P0052,C00655,S009,1,97.55,0.0,97.55,61.47,36.08,2024,7,28
O108527,2024-07-28,P0006,C01091,S003,1,74.01,0.0,74.01,43.08,30.93,2024,7,28
O105022,2024-07-28,P0027,C00476,S010,2,55.97,0.0,111.94,59.14,52.8,2024,7,28
O110124,2024-07-28,P0017,C00813,S010,1,25.27,0.1,22.74,17.77,4.97,2024,7,28
O106270,2024-07-28,P0027,C00748,S010,1,55.97,0.05,53.17,29.57,23.6,2024,7,28
O107444,2024-07-28,P0081,C00616,S010,1,143.09,0.0,143.09,110.0,33.09,2024,7,28
O101729,2024-07-29,P0020,C00969,S002,1,30.45,0.0,30.45,20.59,9.86,2024,7,29
O106417,2024-07-29,P0036,C00501,S007,1,15.34,0.0,15.34,8.29,7.05,2024,7,29
O110480,2024-07-29,P0027,C00800,S012,1,55.97,0.05,53.17,29.57,23.6,2024,7,29
O101186,2024-07-29,P0063,C00784,S007,1,112.94,0.1,101.65,90.69,10.96,2024,7,29
O109552,2024-07-29,P0067,C00961,S005,1,5.57,0.0,5.57,3.25,2.32,2024,7,29
O109043,2024-07-29,P0020,C01075,S008,2,30.45,0.15,51.76,41.18,10.58,2024,7,29
O101487,2024-07-29,P0020,C00091,S006,5,30.45,0.15,129.41,102.95,26.46,2024,7,29
O100993,2024-07-29,P0014,C00457,S005,2,13.14,0.0,26.28,12.26,14.02,2024,7,29
O104866,2024-07-29,P0017,C00123,S010,2,25.27,0.0,50.54,35.54,15.0,2024,7,29
O103316,2024-07-29,P0068,C01152,S010,1,100.31,0.15,85.26,81.38,3.88,2024,7,29
O107847,2024-07-29,P0029,C00807,S008,1,93.75,0.0,93.75,68.76,24.99,2024,7,29
O107837,2024-07-29,P0075,C00621,S011,2,10.1,0.0,20.2,14.98,5.22,2024,7,29
O108276,2024-07-29,P0096,C00532,S009,2,63.84,0.05,121.3,70.1,51.2,2024,7,29
O103882,2024-07-29,P0028,C00333,S009,1,453.33,0.2,362.66,253.96,108.7,2024,7,29
O111288,2024-07-29,P0047,C00524,S008,1,125.46,0.05,119.19,59.9,59.29,2024,7,29
O105053,2024-07-29,P0026,C00836,S008,2,325.3,0.0,650.6,362.76,287.84,2024,7,29
O111340,2024-07-29,P0011,C00423,S011,3,713.82,0.0,2141.46,1355.49,785.97,2024,7,29
O102267,2024-07-29,P0097,C00112,S002,2,8.15,0.15,13.86,10.98,2.88,2024,7,29
O108242,2024-07-30,P0069,C00494,S010,1,85.27,0.1,76.74,65.86,10.88,2024,7,30
O108586,2024-07-30,P0050,C00078,S002,1,9.87,0.1,8.88,4.74,4.14,2024,7,30
O106343,2024-07-30,P0084,C01086,S009,1,17.53,0.15,14.9,14.11,0.79,2024,7,30
O102423,2024-07-30,P0092,C00808,S009,1,41.48,0.2,33.18,25.41,7.77,2024,7,30
O109316,2024-07-30,P0084,C01136,S008,1,17.53,0.0,17.53,14.11,3.42,2024,7,30
O106839,2024-07-30,P0075,C00186,S004,1,10.1,0.0,10.1,7.49,2.61,2024,7,30
O108896,2024-07-30,P0071,C00689,S012,2,9.68,0.0,19.36,14.76,4.6,2024,7,30
O107790,2024-07-30,P0059,C00441,S004,1,10.64,0.1,9.58,7.7,1.88,2024,7,30
O107418,2024-07-30,P0073,C00713,S010,1,36.7,0.0,36.7,18.22,18.48,2024,7,30
O107668,2024-07-30,P0085,C01188,S011,2,34.17,0.0,68.34,55.0,13.34,2024,7,30
O107341,2024-07-30,P0044,C00227,S003,1,136.64,0.1,122.98,115.68,7.3,2024,7,30
O100143,2024-07-30,P0020,C00213,S010,2,30.45,0.0,60.9,41.18,19.72,2024,7,30
O110800,2024-07-30,P0036,C00827,S011,1,15.34,0.0,15.34,8.29,7.05,2024,7,30
O105013,2024-07-30,P0010,C00467,S009,3,14.81,0.05,42.21,36.45,5.76,2024,7,30
O108624,2024-07-30,P0022,C00051,S012,10,42.03,0.0,420.3,301.4,118.9,2024,7,30
O103998,2024-07-30,P0079,C00673,S002,1,120.53,0.0,120.53,93.1,27.43,2024,7,30
O111267,2024-07-31,P0092,C00886,S008,2,41.48,0.05,78.81,50.82,27.99,2024,7,31
O105103,2024-07-31,P0061,C00942,S009,1,86.94,0.0,86.94,46.4,40.54,2024,7,31
O110461,2024-07-31,P0010,C00510,S004,1,14.81,0.1,13.33,12.15,1.18,2024,7,31
O105470,2024-07-31,P0083,C00547,S012,1,85.03,0.0,85.03,44.79,40.24,2024,7,31
O104669,2024-07-31,P0041,C00251,S010,1,246.7,0.0,246.7,134.73,111.97,2024,7,31
O102703,2024-07-31,P0092,C00131,S010,3,41.48,0.15,105.77,76.23,29.54,2024,7,31
O104177,2024-07-31,P0088,C00818,S004,1,5.57,0.0,5.57,4.31,1.26,2024,7,31
O107676,2024-07-31,P0066,C00904,S009,1,105.53,0.15,89.7,58.77,30.93,2024,7,31
O106090,2024-07-31,P0087,C01189,S010,1,463.9,0.0,463.9,253.65,210.25,2024,7,31
O103964,2024-07-31,P0007,C01094,S006,1,99.07,0.0,99.07,74.71,24.36,2024,7,31
O103791,2024-07-31,P0001,C00130,S004,1,132.87,0.05,126.23,107.4,18.83,2024,7,31
O101806,2024-07-31,P0013,C00600,S004,1,45.23,0.0,45.23,24.82,20.41,2024,7,31
O105178,2024-07-31,P0061,C00057,S008,2,86.94,0.0,173.88,92.8,81.08,2024,7,31
O110485,2024-08-01,P0003,C00816,S007,1,44.76,0.0,44.76,33.14,11.62,2024,8,1
O104523,2024-08-01,P0039,C00258,S011,1,47.6,0.0,47.6,32.53,15.07,2024,8,1
O110460,2024-08-01,P0088,C01177,S001,3,5.57,0.0,16.71,12.93,3.78,2024,8,1
O105046,2024-08-01,P0074,C00246,S004,1,106.15,0.0,106.15,69.24,36.91,2024,8,1
O108845,2024-08-01,P0019,C00010,S008,1,138.62,0.05,131.69,68.15,63.54,2024,8,1
O100254,2024-08-01,P0018,C00647,S002,2,34.43,0.15,58.53,52.98,5.55,2024,8,1
O105407,2024-08-01,P0069,C00196,S009,1,85.27,0.0,85.27,65.86,19.41,2024,8,1
O111451,2024-08-01,P0099,C01096,S007,2,5.01,0.2,8.02,5.54,2.48,2024,8,1
O108209,2024-08-01,P0060,C01176,S006,1,80.71,0.0,80.71,51.25,29.46,2024,8,1
O105883,2024-08-01,P0089,C00895,S012,1,39.28,0.0,39.28,18.15,21.13,2024,8,1
O111249,2024-08-01,P0025,C00109,S009,1,18.6,0.0,18.6,14.09,4.51,2024,8,1
O102701,2024-08-01,P0073,C00012,S005,1,36.7,0.05,34.86,18.22,16.64,2024,8,1
O111204,2024-08-01,P0063,C00112,S006,1,112.94,0.0,112.94,90.69,22.25,2024,8,1
O106634,2024-08-01,P0012,C00435,S006,1,88.36,0.05,83.94,62.9,21.04,2024,8,1
O106479,2024-08-01,P0041,C00255,S002,1,246.7,0.0,246.7,134.73,111.97,2024,8,1
O102253,2024-08-02,P0018,C00294,S010,1,34.43,0.0,34.43,26.49,7.94,2024,8,2
O108360,2024-08-02,P0036,C00858,S001,1,15.34,0.0,15.34,8.29,7.05,2024,8,2
O105374,2024-08-02,P0019,C00524,S011,3,138.62,0.0,415.86,204.45,211.41,2024,8,2
O106466,2024-08-02,P0084,C00280,S001,5,17.53,0.0,87.65,70.55,17.1,2024,8,2
O109583,2024-08-02,P0031,C00468,S006,2,104.43,0.05,198.42,128.36,70.06,2024,8,2
O106997,2024-08-02,P0041,C00089,S008,1,246.7,0.2,197.36,134.73,62.63,2024,8,2
O100250,2024-08-02,P0085,C00956,S007,2,34.17,0.0,68.34,55.0,13.34,2024,8,2
